short_name,structure,species,model,n_candidates,n_hotspots,hotspot_frac,n_shielded_cands,shielded_sasa_delta,hotspot_sasa_mean,hotspot_sasa_std,iface_full_sasa,iface_alone_sasa,iface_shielding
C1,Columba_G18938DW,Columba,19,110,83,0.7545454545454545,25,9.83810217727812,49.34961281562023,40.647092604983015,35.45587138769687,39.02727272727273,3.571401339575864
C1,Columba_G18938DW,Columba,20,110,82,0.7454545454545455,25,10.172638446480166,49.9514373621522,40.46562324798892,34.770186272811145,39.02727272727273,4.257086454461586
C1,Columba_G18938DW,Columba,21,110,83,0.7545454545454545,23,10.350543872459093,49.65460014445129,41.03608451580478,35.004367203089,39.02727272727273,4.022905524183734
C1,Columba_G18938DW,Columba,22,110,83,0.7545454545454545,24,10.02666480486784,49.405955576589236,40.711854158047814,35.44392672173395,39.02727272727273,3.583346005538779
C1,Columba_G18938DW,Columba,23,110,83,0.7545454545454545,23,10.031438743978004,49.473935099551255,40.608237994764075,34.75741817887903,39.02727272727273,4.2698545483937025
C1,Columba_G18938DW,Columba,24,110,82,0.7454545454545455,24,10.34677150362472,49.94313436264138,40.533481906098565,34.558321673505894,39.02727272727273,4.468951053766837
C1,Columba_G18938DW,Columba,25,110,82,0.7454545454545455,24,10.01478958463727,50.27327437345969,40.97923843662486,34.81945416181191,39.02727272727273,4.207818565460819
C1,Columba_G18938DW,Columba,26,110,83,0.7545454545454545,24,10.02666480486784,49.405955576589236,40.711854158047814,35.44392672173395,39.02727272727273,3.583346005538779
C1,Columba_G18938DW,Columba,27,110,83,0.7545454545454545,23,9.791067198150234,49.94693026143462,41.2461356362871,35.04214568148332,39.02727272727273,3.9851270457894117
C1,Columba_G18938DW,Columba,28,110,83,0.7545454545454545,24,10.02666480486784,49.405955576589236,40.711854158047814,35.44392672173395,39.02727272727273,3.583346005538779
C1,Columba_G18938DW,Columba,29,110,82,0.7454545454545455,25,10.172638446480166,49.9514373621522,40.46562324798892,34.972047379719434,39.02727272727273,4.0552253475532964
C1,Columba_G18938DW,Columba,30,110,83,0.7545454545454545,23,10.20070201086899,50.01967894914787,41.490725429600296,35.65385014747324,39.02727272727273,3.373422579799488
C1,Columba_G18938DW,Columba,31,110,83,0.7545454545454545,23,9.938174137816835,50.09242763686111,41.42698980006553,35.66579481343616,39.02727272727273,3.3614779138365734
C1,Columba_G18938DW,Columba,32,110,83,0.7545454545454545,24,10.02666480486784,50.003273022403626,41.77714583986472,35.43004088220509,39.02727272727273,3.5972318450676397
C1,Columba_G18938DW,Columba,33,110,83,0.7545454545454545,24,10.07631277529798,49.88105144199398,41.44058278903424,35.441985548168,39.02727272727273,3.585287179104732
C1,Columba_G18938DW,Columba,34,110,83,0.7545454545454545,23,9.938174137816835,50.09242763686111,41.42698980006553,35.66579481343616,39.02727272727273,3.3614779138365734
C1,Columba_G18938DW,Columba,35,110,82,0.7454545454545455,24,10.01478958463727,50.27327437345969,40.97923843662486,34.81945416181191,39.02727272727273,4.207818565460819
C1,Columba_G18938DW,Columba,36,110,82,0.7454545454545455,23,10.387619452513915,50.147435964114884,40.572413742999444,35.349939088044245,39.02727272727273,3.677333639228486
C1,Columba_G18938DW,Columba,37,110,83,0.7545454545454545,23,9.938174137816835,50.09242763686111,41.42698980006553,35.66579481343616,39.02727272727273,3.3614779138365734
C1,Columba_G18938DW,Columba,38,110,83,0.7545454545454545,25,10.162452794732038,49.34484365086899,40.66605273788672,35.16308156626157,39.02727272727273,3.8641911610111634
C1,Columba_G18938DW,Columba,39,110,83,0.7545454545454545,23,10.20070201086899,50.01967894914787,41.490725429600296,35.65385014747324,39.02727272727273,3.373422579799488
C1,Columba_G18938DW,Columba,40,110,83,0.7545454545454545,24,10.02666480486784,49.405955576589236,40.711854158047814,35.44392672173395,39.02727272727273,3.583346005538779
C1,Columba_G18938DW,Columba,41,110,83,0.7545454545454545,24,10.043158166299186,49.73211799691576,41.17065938795183,34.72934887525411,39.02727272727273,4.29792385201862
C1,Columba_G18938DW,Columba,42,110,83,0.7545454545454545,23,10.20070201086899,49.946930261434616,41.48490365346005,35.347997914478285,39.02727272727273,3.6792748127944463
C1,Columba_G18938DW,Columba,43,110,83,0.7545454545454545,23,9.791067198150234,49.94693026143462,41.2461356362871,35.04214568148332,39.02727272727273,3.9851270457894117
C1,Columba_G18938DW,Columba,44,110,83,0.7545454545454545,23,10.20070201086899,49.946930261434616,41.48490365346005,35.73589311520005,39.02727272727273,3.2913796120726815
C1,Columba_G18938DW,Columba,45,110,83,0.7545454545454545,24,9.775075593192858,49.80963584938025,41.15419689902074,35.242065614825655,39.02727272727273,3.7852071124470754
C1,Columba_G18938DW,Columba,46,110,83,0.7545454545454545,23,10.20070201086899,49.946930261434616,41.48490365346005,35.73589311520005,39.02727272727273,3.2913796120726815
C1,Columba_G18938DW,Columba,47,110,83,0.7545454545454545,23,9.791067198150234,49.94693026143462,41.2461356362871,34.84222574814099,39.02727272727273,4.185046979131741
C1,Columba_G18938DW,Columba,48,110,83,0.7545454545454545,23,10.031438743978004,49.473935099551255,40.608237994764075,34.75741817887903,39.02727272727273,4.2698545483937025
C1,Columba_G18938DW,Columba,49,110,83,0.7545454545454545,23,9.938174137816835,50.09242763686111,41.42698980006553,35.66579481343616,39.02727272727273,3.3614779138365734
C1,Columba_G18938DW,Columba,50,110,83,0.7545454545454545,23,10.20070201086899,49.946930261434616,41.48490365346005,35.73589311520005,39.02727272727273,3.2913796120726815
C10,Columba_Hex11_GS00635,Columba,1,109,82,0.7522935779816514,24,9.646420926758488,49.019284678516,41.04546497071414,36.45671598165095,40.697916666666664,4.241200685015713
C10,Columba_Hex11_GS00635,Columba,2,109,82,0.7522935779816514,23,10.067583821264108,49.413724662290086,41.16333487293547,36.96643784465032,40.697916666666664,3.731478822016342
C10,Columba_Hex11_GS00635,Columba,3,109,82,0.7522935779816514,23,10.330111694316264,49.39711866326848,41.481064038806984,36.76483823896315,40.697916666666664,3.9330784277035136
C10,Columba_Hex11_GS00635,Columba,4,109,82,0.7522935779816514,23,10.330111694316264,49.24984692960507,41.33357678523777,37.1086026374531,40.697916666666664,3.5893140292135612
C10,Columba_Hex11_GS00635,Columba,5,109,82,0.7522935779816514,24,10.09286218678462,49.1143538696663,40.75641056028919,36.57516638505583,40.697916666666664,4.122750281610834
C10,Columba_Hex11_GS00635,Columba,6,109,82,0.7522935779816514,23,9.834657946467864,49.47075453010018,41.100155138941346,37.12911157231397,40.697916666666664,3.5688050943526974
C10,Columba_Hex11_GS00635,Columba,7,109,82,0.7522935779816514,23,10.067583821264108,49.479057529610984,41.289881995980004,36.96462396115427,40.697916666666664,3.7332927055123974
C10,Columba_Hex11_GS00635,Columba,8,109,82,0.7522935779816514,23,10.330111694316264,49.18451406228417,41.207879898712434,35.09714489442776,40.697916666666664,5.600771772238907
C10,Columba_Hex11_GS00635,Columba,9,109,82,0.7522935779816514,23,10.067583821264108,49.187989736498,41.027290625684806,36.75081540539398,40.697916666666664,3.9471012612726852
C10,Columba_Hex11_GS00635,Columba,10,109,82,0.7522935779816514,24,9.841272975109637,49.34008879545838,40.873237971374905,36.95346255197581,40.697916666666664,3.7444541146908534
C10,Columba_Hex11_GS00635,Columba,11,109,82,0.7522935779816514,23,10.330111694316264,49.32348279643678,41.48478291922254,36.56686640026808,40.697916666666664,4.1310502663985815
C10,Columba_Hex11_GS00635,Columba,12,109,82,0.7522935779816514,23,10.330111694316264,49.39711866326848,41.481064038806984,36.76483823896315,40.697916666666664,3.9330784277035136
C10,Columba_Hex11_GS00635,Columba,13,109,82,0.7522935779816514,23,10.067583821264108,49.3269584706506,41.28736447304332,36.849801324741506,40.697916666666664,3.8481153419251584
C10,Columba_Hex11_GS00635,Columba,14,109,82,0.7522935779816514,23,10.330111694316264,49.388815663757676,41.62731378026236,36.91997832444044,40.697916666666664,3.7779383422262214
C10,Columba_Hex11_GS00635,Columba,15,109,82,0.7522935779816514,24,10.064493605122705,49.20112006130579,40.913648449148866,36.76846600595526,40.697916666666664,3.929450660711403
C10,Columba_Hex11_GS00635,Columba,16,109,82,0.7522935779816514,23,10.330111694316264,49.39711866326848,41.481064038806984,36.76483823896315,40.697916666666664,3.9330784277035136
C10,Columba_Hex11_GS00635,Columba,17,109,82,0.7522935779816514,23,10.330111694316264,49.388815663757676,41.62731378026236,36.6435295012587,40.697916666666664,4.054387165407967
C10,Columba_Hex11_GS00635,Columba,18,109,82,0.7522935779816514,24,9.646420926758488,49.019284678516,41.04546497071414,36.45671598165095,40.697916666666664,4.241200685015713
C10,Columba_Hex11_GS00635,Columba,19,109,82,0.7522935779816514,23,9.834657946467864,49.38398833846069,41.22341583378181,36.92465054223607,40.697916666666664,3.7732661244305916
C10,Columba_Hex11_GS00635,Columba,20,109,82,0.7522935779816514,23,9.834657946467864,49.38398833846069,41.22341583378181,36.92465054223607,40.697916666666664,3.7732661244305916
C10,Columba_Hex11_GS00635,Columba,21,109,82,0.7522935779816514,23,10.330111694316264,49.47075453010018,41.487932423192795,36.95346255197581,40.697916666666664,3.7444541146908534
C10,Columba_Hex11_GS00635,Columba,22,109,82,0.7522935779816514,23,10.330111694316264,49.32348279643678,41.48478291922254,36.654690910437154,40.697916666666664,4.043225756229511
C10,Columba_Hex11_GS00635,Columba,23,109,82,0.7522935779816514,23,9.834657946467864,49.60972326425277,41.376817707532865,37.2280974916615,40.697916666666664,3.4698191750051635
C10,Columba_Hex11_GS00635,Columba,24,109,82,0.7522935779816514,23,10.330111694316264,49.388815663757676,41.62731378026236,36.6435295012587,40.697916666666664,4.054387165407967
C10,Columba_Hex11_GS00635,Columba,25,109,82,0.7522935779816514,23,10.330111694316264,49.24984692960507,41.33357678523777,37.1086026374531,40.697916666666664,3.5893140292135612
C10,Columba_Hex11_GS00635,Columba,26,109,82,0.7522935779816514,23,10.067583821264108,49.187989736498,41.027290625684806,36.75081540539398,40.697916666666664,3.9471012612726852
C10,Columba_Hex11_GS00635,Columba,27,109,82,0.7522935779816514,24,10.064493605122705,49.20112006130579,40.913648449148866,36.76846600595526,40.697916666666664,3.929450660711403
C10,Columba_Hex11_GS00635,Columba,28,109,82,0.7522935779816514,24,10.09286218678462,49.040718002834595,40.91915959580919,36.47255269871618,40.697916666666664,4.225363967950486
C10,Columba_Hex11_GS00635,Columba,29,109,82,0.7522935779816514,23,10.330111694316264,49.39711866326848,41.481064038806984,36.76483823896315,40.697916666666664,3.9330784277035136
C10,Columba_Hex11_GS00635,Columba,30,109,82,0.7522935779816514,23,10.330111694316264,49.32348279643678,41.48478291922254,36.56686640026808,40.697916666666664,4.1310502663985815
C10,Columba_Hex11_GS00635,Columba,31,109,82,0.7522935779816514,23,10.067583821264108,49.187989736498,41.027290625684806,36.75081540539398,40.697916666666664,3.9471012612726852
C10,Columba_Hex11_GS00635,Columba,32,109,82,0.7522935779816514,23,10.067583821264108,49.187989736498,41.027290625684806,36.75081540539398,40.697916666666664,3.9471012612726852
C10,Columba_Hex11_GS00635,Columba,33,109,82,0.7522935779816514,23,10.067583821264108,49.187989736498,41.027290625684806,36.662990895224894,40.697916666666664,4.03492577144177
C10,Columba_Hex11_GS00635,Columba,34,109,82,0.7522935779816514,23,10.330111694316264,49.388815663757676,41.62731378026236,36.91997832444044,40.697916666666664,3.7779383422262214
C10,Columba_Hex11_GS00635,Columba,35,109,82,0.7522935779816514,24,10.064493605122705,49.20112006130579,40.913648449148866,36.76846600595526,40.697916666666664,3.929450660711403
C10,Columba_Hex11_GS00635,Columba,36,109,82,0.7522935779816514,24,11.014113288498804,48.84954672616888,40.690980228430654,36.65831867742927,40.697916666666664,4.039597989237393
C10,Columba_Hex11_GS00635,Columba,37,109,82,0.7522935779816514,24,9.89801013843347,49.17138373747639,40.84361003932846,36.5492157997068,40.697916666666664,4.148700866959864
C10,Columba_Hex11_GS00635,Columba,38,109,82,0.7522935779816514,23,10.330111694316264,49.45414853107857,41.777634799032214,36.81917852159684,40.697916666666664,3.878738145069825
C10,Columba_Hex11_GS00635,Columba,39,109,82,0.7522935779816514,23,10.330111694316264,49.18451406228417,41.207879898712434,35.09714489442776,40.697916666666664,5.600771772238907
C10,Columba_Hex11_GS00635,Columba,40,109,82,0.7522935779816514,24,11.014113288498804,48.84954672616888,40.690980228430654,36.65831867742927,40.697916666666664,4.039597989237393
C10,Columba_Hex11_GS00635,Columba,41,109,82,0.7522935779816514,23,10.330111694316264,49.388815663757676,41.62731378026236,36.6435295012587,40.697916666666664,4.054387165407967
C10,Columba_Hex11_GS00635,Columba,42,109,82,0.7522935779816514,24,10.09286218678462,49.040718002834595,40.91915959580919,36.47255269871618,40.697916666666664,4.225363967950486
C10,Columba_Hex11_GS00635,Columba,43,109,82,0.7522935779816514,23,10.330111694316264,49.040718002834595,41.10558374216452,34.50971547963425,40.697916666666664,6.188201187032412
C10,Columba_Hex11_GS00635,Columba,44,109,82,0.7522935779816514,24,10.316082816797687,49.05384832764238,40.98064655327294,36.47722800660296,40.697916666666664,4.220688660063708
C10,Columba_Hex11_GS00635,Columba,45,109,82,0.7522935779816514,24,10.316082816797687,49.05384832764238,40.98064655327294,36.47722800660296,40.697916666666664,4.220688660063708
C10,Columba_Hex11_GS00635,Columba,46,109,82,0.7522935779816514,23,10.067583821264108,49.413724662290086,41.16333487293547,36.96643784465032,40.697916666666664,3.731478822016342
C10,Columba_Hex11_GS00635,Columba,47,109,82,0.7522935779816514,23,10.067583821264108,49.3269584706506,41.28736447304332,36.849801324741506,40.697916666666664,3.8481153419251584
C10,Columba_Hex11_GS00635,Columba,48,109,82,0.7522935779816514,23,10.330111694316264,49.32348279643678,41.48478291922254,36.654690910437154,40.697916666666664,4.043225756229511
C10,Columba_Hex11_GS00635,Columba,49,109,82,0.7522935779816514,23,10.067583821264108,49.17968673698719,41.160031799799725,36.47436658221223,40.697916666666664,4.223550084454438
C10,Columba_Hex11_GS00635,Columba,50,109,82,0.7522935779816514,23,9.834657946467864,49.47075453010018,41.100155138941346,37.12911157231397,40.697916666666664,3.5688050943526974
C11,Columba_NeuAc1_GS00061,Columba,1,102,76,0.7450980392156863,21,9.683137144345903,47.504876532092084,41.0576830018946,32.98443997203121,37.14833333333333,4.163893361302122
C11,Columba_NeuAc1_GS00061,Columba,2,102,76,0.7450980392156863,22,10.643815535820108,47.14346440628348,40.82196581954206,32.630975193785616,37.14833333333333,4.517358139547717
C11,Columba_NeuAc1_GS00061,Columba,3,102,76,0.7450980392156863,22,9.896958901279838,48.13929305949764,42.41246449227553,32.54338444901088,37.14833333333333,4.604948884322454
C11,Columba_NeuAc1_GS00061,Columba,4,102,76,0.7450980392156863,21,9.683137144345903,47.58432575683155,41.14125795377661,32.258007408346536,37.14833333333333,4.890325924986797
C11,Columba_NeuAc1_GS00061,Columba,5,102,76,0.7450980392156863,21,9.683137144345903,47.58432575683155,41.14125795377661,32.15737172367655,37.14833333333333,4.990961609656786
C11,Columba_NeuAc1_GS00061,Columba,6,102,76,0.7450980392156863,22,9.882327748509798,47.36389508155751,40.93743730988044,32.45161957479708,37.14833333333333,4.696713758536255
C11,Columba_NeuAc1_GS00061,Columba,7,102,76,0.7450980392156863,22,10.156788706700688,47.284445856818046,40.88558374175629,32.352828005014736,37.14833333333333,4.7955053283185975
C11,Columba_NeuAc1_GS00061,Columba,8,102,76,0.7450980392156863,21,9.683137144345903,47.504876532092084,41.0576830018946,32.71657521601553,37.14833333333333,4.431758117317806
C11,Columba_NeuAc1_GS00061,Columba,9,102,76,0.7450980392156863,21,9.683137144345903,47.64585798262665,41.21376297885166,33.283441052836615,37.14833333333333,3.8648922804967185
C11,Columba_NeuAc1_GS00061,Columba,10,102,76,0.7450980392156863,22,9.638814333950089,47.4343858068248,40.9930589590003,32.54275194168996,37.14833333333333,4.605581391643376
C11,Columba_NeuAc1_GS00061,Columba,11,102,76,0.7450980392156863,21,9.683137144345903,47.51383503156427,41.066538572542555,32.25800740834654,37.14833333333333,4.89032592498679
C11,Columba_NeuAc1_GS00061,Columba,12,102,76,0.7450980392156863,21,9.683137144345903,47.51383503156427,41.066538572542555,32.25800740834654,37.14833333333333,4.89032592498679
C11,Columba_NeuAc1_GS00061,Columba,13,102,76,0.7450980392156863,21,9.683137144345903,47.65481648209884,41.22488281439445,32.92075570015274,37.14833333333333,4.227577633180594
C11,Columba_NeuAc1_GS00061,Columba,14,102,76,0.7450980392156863,22,10.156788706700688,47.284445856818046,40.88558374175629,32.42601559467032,37.14833333333333,4.7223177386630155
C11,Columba_NeuAc1_GS00061,Columba,15,102,76,0.7450980392156863,21,9.683137144345903,47.65481648209884,41.22488281439445,32.92075570015274,37.14833333333333,4.227577633180594
C11,Columba_NeuAc1_GS00061,Columba,16,102,76,0.7450980392156863,22,10.156788706700688,47.284445856818046,40.88558374175629,32.33672734266509,37.14833333333333,4.811605990668241
C11,Columba_NeuAc1_GS00061,Columba,17,102,76,0.7450980392156863,22,10.156788706700688,47.284445856818046,40.88558374175629,32.33672734266509,37.14833333333333,4.811605990668241
C11,Columba_NeuAc1_GS00061,Columba,18,102,76,0.7450980392156863,21,9.683137144345903,47.504876532092084,41.0576830018946,32.61593953134554,37.14833333333333,4.532393801987794
C11,Columba_NeuAc1_GS00061,Columba,19,102,76,0.7450980392156863,22,9.882327748509798,47.36389508155751,40.93743730988044,32.45161957479708,37.14833333333333,4.696713758536255
C11,Columba_NeuAc1_GS00061,Columba,20,102,76,0.7450980392156863,22,9.607866790318909,47.44334430629698,41.00077335847911,31.090236578302722,37.14833333333333,6.058096755030611
C11,Columba_NeuAc1_GS00061,Columba,21,102,76,0.7450980392156863,22,10.156788706700688,47.284445856818046,40.88558374175629,32.42601559467032,37.14833333333333,4.7223177386630155
C11,Columba_NeuAc1_GS00061,Columba,22,102,76,0.7450980392156863,21,9.683137144345903,47.504876532092084,41.0576830018946,32.705227783350765,37.14833333333333,4.443105549982569
C11,Columba_NeuAc1_GS00061,Columba,23,102,76,0.7450980392156863,21,9.683137144345903,47.65481648209884,41.22488281439445,32.92075570015274,37.14833333333333,4.227577633180594
C11,Columba_NeuAc1_GS00061,Columba,24,102,76,0.7450980392156863,22,9.607866790318909,47.44334430629698,41.00077335847911,32.069927586558975,37.14833333333333,5.078405746774358
C11,Columba_NeuAc1_GS00061,Columba,25,102,76,0.7450980392156863,21,9.683137144345903,47.58432575683155,41.14125795377661,32.15737172367655,37.14833333333333,4.990961609656786
C11,Columba_NeuAc1_GS00061,Columba,26,102,76,0.7450980392156863,21,9.683137144345903,47.64585798262665,41.21376297885166,33.283441052836615,37.14833333333333,3.8648922804967185
C11,Columba_NeuAc1_GS00061,Columba,27,102,76,0.7450980392156863,22,9.882327748509798,47.36389508155751,40.93743730988044,32.45161957479708,37.14833333333333,4.696713758536255
C11,Columba_NeuAc1_GS00061,Columba,28,102,76,0.7450980392156863,22,9.638814333950089,47.4343858068248,40.9930589590003,32.54275194168996,37.14833333333333,4.605581391643376
C11,Columba_NeuAc1_GS00061,Columba,29,102,76,0.7450980392156863,21,9.683137144345903,47.504876532092084,41.0576830018946,32.63204019369518,37.14833333333333,4.516293139638151
C11,Columba_NeuAc1_GS00061,Columba,30,102,76,0.7450980392156863,22,10.156788706700688,47.284445856818046,40.88558374175629,32.33672734266509,37.14833333333333,4.811605990668241
C11,Columba_NeuAc1_GS00061,Columba,31,102,76,0.7450980392156863,21,9.683137144345903,47.51383503156427,41.066538572542555,32.25800740834654,37.14833333333333,4.89032592498679
C11,Columba_NeuAc1_GS00061,Columba,32,102,76,0.7450980392156863,21,9.683137144345903,47.504876532092084,41.0576830018946,32.61593953134554,37.14833333333333,4.532393801987794
C11,Columba_NeuAc1_GS00061,Columba,33,102,76,0.7450980392156863,22,9.607866790318909,47.44334430629698,41.00077335847911,32.069927586558975,37.14833333333333,5.078405746774358
C11,Columba_NeuAc1_GS00061,Columba,34,102,76,0.7450980392156863,22,9.607866790318909,47.44334430629698,41.00077335847911,31.090236578302722,37.14833333333333,6.058096755030611
C11,Columba_NeuAc1_GS00061,Columba,35,102,76,0.7450980392156863,22,9.496940949263829,47.44334430629698,41.115441322238745,30.332384946489494,37.14833333333333,6.815948386843839
C11,Columba_NeuAc1_GS00061,Columba,36,102,76,0.7450980392156863,21,9.683137144345903,47.504876532092084,41.0576830018946,32.71657521601553,37.14833333333333,4.431758117317806
C11,Columba_NeuAc1_GS00061,Columba,37,102,76,0.7450980392156863,22,10.156788706700688,47.284445856818046,40.88558374175629,32.26169563812186,37.14833333333333,4.886637695211476
C11,Columba_NeuAc1_GS00061,Columba,38,102,76,0.7450980392156863,22,9.638814333950089,47.4343858068248,40.9930589590003,32.90834326757841,37.14833333333333,4.239990065754924
C11,Columba_NeuAc1_GS00061,Columba,39,102,76,0.7450980392156863,22,9.882327748509798,47.36389508155751,40.93743730988044,32.45161957479708,37.14833333333333,4.696713758536255
C11,Columba_NeuAc1_GS00061,Columba,40,102,76,0.7450980392156863,21,9.683137144345903,47.65481648209884,41.22488281439445,32.92075570015274,37.14833333333333,4.227577633180594
C11,Columba_NeuAc1_GS00061,Columba,41,102,76,0.7450980392156863,22,9.607866790318909,47.44334430629698,41.00077335847911,31.090236578302722,37.14833333333333,6.058096755030611
C11,Columba_NeuAc1_GS00061,Columba,42,102,76,0.7450980392156863,21,9.683137144345903,47.65481648209884,41.22488281439445,32.92075570015274,37.14833333333333,4.227577633180594
C11,Columba_NeuAc1_GS00061,Columba,43,102,76,0.7450980392156863,21,9.683137144345903,47.58432575683155,41.14125795377661,32.15737172367655,37.14833333333333,4.990961609656786
C11,Columba_NeuAc1_GS00061,Columba,44,102,76,0.7450980392156863,21,9.683137144345903,47.504876532092084,41.0576830018946,32.71657521601553,37.14833333333333,4.431758117317806
C11,Columba_NeuAc1_GS00061,Columba,45,102,76,0.7450980392156863,22,10.156788706700688,47.284445856818046,40.88558374175629,32.33672734266509,37.14833333333333,4.811605990668241
C11,Columba_NeuAc1_GS00061,Columba,46,102,76,0.7450980392156863,21,9.683137144345903,47.58432575683155,41.14125795377661,31.773835620550795,37.14833333333333,5.374497712782539
C11,Columba_NeuAc1_GS00061,Columba,47,102,76,0.7450980392156863,21,9.683137144345903,47.58432575683155,41.14125795377661,32.447931345021765,37.14833333333333,4.700401988311569
C11,Columba_NeuAc1_GS00061,Columba,48,102,76,0.7450980392156863,22,9.638814333950089,47.4343858068248,40.9930589590003,32.90834326757841,37.14833333333333,4.239990065754924
C11,Columba_NeuAc1_GS00061,Columba,49,102,76,0.7450980392156863,21,9.683137144345903,47.65481648209884,41.22488281439445,31.762488187886028,37.14833333333333,5.3858451454473055
C11,Columba_NeuAc1_GS00061,Columba,50,102,76,0.7450980392156863,22,9.638814333950089,47.4343858068248,40.9930589590003,32.54275194168996,37.14833333333333,4.605581391643376
C12,Columba_NeuAc1_GS00062,Columba,1,105,80,0.7619047619047619,22,9.612790188009898,47.89605243739475,42.04977046841744,40.231341781622405,45.589642857142856,5.358301075520451
C12,Columba_NeuAc1_GS00062,Columba,2,105,80,0.7619047619047619,21,9.887389419960332,48.320403065078395,42.586368562393204,41.06573770244179,45.589642857142856,4.523905154701069
C12,Columba_NeuAc1_GS00062,Columba,3,105,80,0.7619047619047619,21,9.599858892331781,48.04700596439974,42.14451642238454,40.65529786222867,45.589642857142856,4.934344994914184
C12,Columba_NeuAc1_GS00062,Columba,4,105,80,0.7619047619047619,21,9.599858892331781,48.04700596439974,42.14451642238454,40.65529786222867,45.589642857142856,4.934344994914184
C12,Columba_NeuAc1_GS00062,Columba,5,105,80,0.7619047619047619,21,9.599858892331781,48.40300731691372,42.53505191556533,40.900721852320615,45.589642857142856,4.688921004822241
C12,Columba_NeuAc1_GS00062,Columba,6,105,80,0.7619047619047619,21,9.599858892331781,48.34178553007689,42.451358039091346,40.91330115890474,45.589642857142856,4.676341698238119
C12,Columba_NeuAc1_GS00062,Columba,7,105,80,0.7619047619047619,21,9.887389419960332,48.60528897009122,43.02402203491065,41.07575014302834,45.589642857142856,4.513892714114519
C12,Columba_NeuAc1_GS00062,Columba,8,105,80,0.7619047619047619,22,9.861333006808671,47.82770316222509,42.02089310109135,40.308498373196734,45.589642857142856,5.281144483946122
C12,Columba_NeuAc1_GS00062,Columba,9,105,80,0.7619047619047619,23,9.830402953618433,47.66962214688727,41.81450293248143,39.80738570101614,45.589642857142856,5.782257156126718
C12,Columba_NeuAc1_GS00062,Columba,10,105,80,0.7619047619047619,23,9.830402953618433,47.66962214688727,41.81450293248143,39.80738570101614,45.589642857142856,5.782257156126718
C12,Columba_NeuAc1_GS00062,Columba,11,105,80,0.7619047619047619,21,9.599858892331781,48.34178553007689,42.451358039091346,40.91330115890474,45.589642857142856,4.676341698238119
C12,Columba_NeuAc1_GS00062,Columba,12,105,80,0.7619047619047619,21,9.599858892331781,48.11535523956941,42.20137788681968,40.6469125818371,45.589642857142856,4.942730275305756
C12,Columba_NeuAc1_GS00062,Columba,13,105,80,0.7619047619047619,21,9.599858892331781,48.34178553007689,42.451358039091346,40.60817859241402,45.589642857142856,4.981464264728835
C12,Columba_NeuAc1_GS00062,Columba,14,105,80,0.7619047619047619,21,9.599858892331781,48.04700596439974,42.14451642238454,40.65529786222867,45.589642857142856,4.934344994914184
C12,Columba_NeuAc1_GS00062,Columba,15,105,80,0.7619047619047619,21,9.599858892331781,48.04700596439974,42.14451642238454,40.56650166987279,45.589642857142856,5.023141187270063
C12,Columba_NeuAc1_GS00062,Columba,16,105,80,0.7619047619047619,21,9.599858892331781,48.11535523956941,42.20137788681968,40.6469125818371,45.589642857142856,4.942730275305756
C12,Columba_NeuAc1_GS00062,Columba,17,105,80,0.7619047619047619,23,9.830402953618433,47.66962214688727,41.81450293248143,39.80738570101614,45.589642857142856,5.782257156126718
C12,Columba_NeuAc1_GS00062,Columba,18,105,80,0.7619047619047619,21,9.599858892331781,48.41013480524655,42.54523721448922,40.83614456733041,45.589642857142856,4.753498289812448
C12,Columba_NeuAc1_GS00062,Columba,19,105,80,0.7619047619047619,21,9.599858892331781,48.1908320030719,42.274224356490066,40.73570877419298,45.589642857142856,4.853934082949877
C12,Columba_NeuAc1_GS00062,Columba,20,105,80,0.7619047619047619,21,9.599858892331781,48.34178553007689,42.451358039091346,40.91330115890474,45.589642857142856,4.676341698238119
C12,Columba_NeuAc1_GS00062,Columba,21,105,80,0.7619047619047619,21,9.599858892331781,48.04700596439974,42.14451642238454,40.56650166987279,45.589642857142856,5.023141187270063
C12,Columba_NeuAc1_GS00062,Columba,22,105,80,0.7619047619047619,21,9.599858892331781,48.1908320030719,42.274224356490066,40.73570877419298,45.589642857142856,4.853934082949877
C12,Columba_NeuAc1_GS00062,Columba,23,105,80,0.7619047619047619,21,9.599858892331781,48.04700596439974,42.14451642238454,40.65529786222867,45.589642857142856,4.934344994914184
C12,Columba_NeuAc1_GS00062,Columba,24,105,80,0.7619047619047619,21,9.599858892331781,48.34178553007689,42.451358039091346,40.91330115890474,45.589642857142856,4.676341698238119
C12,Columba_NeuAc1_GS00062,Columba,25,105,80,0.7619047619047619,21,9.599858892331781,48.34178553007689,42.451358039091346,40.91330115890474,45.589642857142856,4.676341698238119
C12,Columba_NeuAc1_GS00062,Columba,26,105,80,0.7619047619047619,21,9.887389419960332,47.806320697226596,41.94174757803548,40.11995384209586,45.589642857142856,5.4696890150469955
C12,Columba_NeuAc1_GS00062,Columba,27,105,80,0.7619047619047619,21,9.599858892331781,48.34178553007689,42.451358039091346,40.91330115890474,45.589642857142856,4.676341698238119
C12,Columba_NeuAc1_GS00062,Columba,28,105,80,0.7619047619047619,23,9.830402953618433,47.66962214688727,41.81450293248143,39.80738570101614,45.589642857142856,5.782257156126718
